series,series_name,frequency,year,month,date,value
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,3,2017-03,92701.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,4,2017-04,90642.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,5,2017-05,91997.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,6,2017-06,96340.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,7,2017-07,94381.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,8,2017-08,96518.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,9,2017-09,97912.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,10,2017-10,91898.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,11,2017-11,94154.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,12,2017-12,98864.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,1,2018-01,92955.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,2,2018-02,96723.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,3,2018-03,95774.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,4,2018-04,93068.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,5,2018-05,93131.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,6,2018-06,94355.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,7,2018-07,94702.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,8,2018-08,93950.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,9,2018-09,93347.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,10,2018-10,93274.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,11,2018-11,98505.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,12,2018-12,102923.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,1,2019-01,98947.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,2,2019-02,101953.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,3,2019-03,106871.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,4,2019-04,103729.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,5,2019-05,107464.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,6,2019-06,106893.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,7,2019-07,104678.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,8,2019-08,105415.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,9,2019-09,105702.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,10,2019-10,104615.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,11,2019-11,110559.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,12,2019-12,110892.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,1,2020-01,111956.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,2,2020-02,113516.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,3,2020-03,109282.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,4,2020-04,103953.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,5,2020-05,98912.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,6,2020-06,98218.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,7,2020-07,98539.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,8,2020-08,98785.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,9,2020-09,99174.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,10,2020-10,99198.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,11,2020-11,98659.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,12,2020-12,106675.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,1,2021-01,104421.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,2,2021-02,106534.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,3,2021-03,108419.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,4,2021-04,108577.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,5,2021-05,110661.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,6,2021-06,111118.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,7,2021-07,111328.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,8,2021-08,113477.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,9,2021-09,115024.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,10,2021-10,117421.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,11,2021-11,120074.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,12,2021-12,128277.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,1,2022-01,127792.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,2,2022-02,130559.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,3,2022-03,126299.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,4,2022-04,126979.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,5,2022-05,121654.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,6,2022-06,119283.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,7,2022-07,120454.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,8,2022-08,120647.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,9,2022-09,116573.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,10,2022-10,116622.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,11,2022-11,123885.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,12,2022-12,134622.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,1,2023-01,136228.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,2,2023-02,137712.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,3,2023-03,146093.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,4,2023-04,156086.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,5,2023-05,160526.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,6,2023-06,161175.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,7,2023-07,162525.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,8,2023-08,159174.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,9,2023-09,159058.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,10,2023-10,162477.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,11,2023-11,168411.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,12,2023-12,185042.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,1,2024-01,188886.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,2,2024-02,192443.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,3,2024-03,198383.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,4,2024-04,203265.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,5,2024-05,207677.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,6,2024-06,204646.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,7,2024-07,211630.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,8,2024-08,219619.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,9,2024-09,221064.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,10,2024-10,219849.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,11,2024-11,223036.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,12,2024-12,232312.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2025,1,2025-01,235658.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,2025,2,2025-02,243734.4
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,1,2009-01,2.65
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,2,2009-02,2.87
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,3,2009-03,2.51
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,4,2009-04,2.26
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,5,2009-05,2.42
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,6,2009-06,2.66
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,7,2009-07,2.57
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,8,2009-08,2.76
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,9,2009-09,3.19
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,10,2009-10,2.92
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,11,2009-11,3.03
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2009,12,2009-12,2.49
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,1,2010-01,2.29
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,2,2010-02,2.2
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,3,2010-03,2.1
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,4,2010-04,2.27
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,5,2010-05,2.32
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,6,2010-06,2.16
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,7,2010-07,2.68
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,8,2010-08,2.45
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,9,2010-09,2.52
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,10,2010-10,2.74
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,11,2010-11,2.91
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2010,12,2010-12,2.66
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,1,2011-01,2.64
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,2,2011-02,3.03
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,3,2011-03,2.77
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,4,2011-04,3.97
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,5,2011-05,3.56
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,6,2011-06,3.5
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,7,2011-07,3.09
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,8,2011-08,3.15
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,9,2011-09,2.93
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,10,2011-10,2.61
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,11,2011-11,2.99
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2011,12,2011-12,2.55
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,1,2012-01,2.75
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,2,2012-02,2.9
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,3,2012-03,2.81
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,4,2012-04,2.97
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,5,2012-05,2.65
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,6,2012-06,2.92
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,7,2012-07,2.62
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,8,2012-08,2.9
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,9,2012-09,2.62
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,10,2012-10,2.72
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,11,2012-11,3.05
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2012,12,2012-12,3.03
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2013,1,2013-01,3.39
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2013,2,2013-02,3.6
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2013,3,2013-03,3.27
fx_reserves_months_import,Foreign Exchange Reserves: Months of Import: Monthly: United Arab Emirates,monthly,2013,4,2013-04,3.62
